i,word,power,danger
3031,violence,0.147,0.625
3032,life,0.497,-0.209
3032,drunken,-0.186,0.479
3033,terrified,-0.094,0.569
3033,peace,0.136,-0.550
3034,rage,0.091,0.577
3034,merry,0.540,-0.176
3035,confidence,0.442,-0.467
3035,prodigious,0.560,-0.137
3036,wound,-0.208,0.395
3036,six,-0.331,-0.248
3037,desperate,-0.162,0.530
3037,pistol,0.155,0.522
3038,success,0.758,-0.050
3038,triumph,0.684,-0.116
3039,destroying,0.044,0.565
3039,horrible,-0.117,0.552
3040,rest,-0.101,-0.532
3040,wild,0.289,0.438
3041,handkerchief,-0.346,-0.231
3041,purse,-0.218,-0.344
3042,big,0.418,-0.144
3042,bed,-0.230,-0.308
3043,dead,-0.467,0.279
3043,low,-0.526,-0.059
3044,violence,0.147,0.625
3044,tranquil,-0.091,-0.588
3045,fantastic,0.567,-0.190
3045,life,0.497,-0.209
3046,thief,-0.061,0.563
3046,agitation,0.038,0.483
3047,confidence,0.442,-0.467
3047,murder,0.076,0.627
3048,produce,0.559,-0.117
3048,drunken,-0.186,0.479
3049,prisoner,-0.279,0.408
3049,insolence,-0.152,0.434
3050,painful,-0.232,0.485
3050,anxiety,-0.116,0.501
3051,wrath,0.000,0.617
3051,terror,-0.084,0.585
3052,catastrophe,0.163,0.575
3052,desperate,-0.162,0.530
3053,riches,0.596,-0.181
3053,great,0.531,-0.204
3054,fortune,0.592,-0.133
3054,advantage,0.490,-0.253
3055,guarantee,0.366,-0.424
3055,worth,0.471,-0.246
3056,grand,0.594,-0.106
3056,fear,-0.200,0.534
3057,true,0.367,-0.319
3057,paper,-0.320,-0.283
3058,disagreeable,-0.393,0.416
3058,power,0.518,-0.022
3059,confidence,0.442,-0.467
3059,little,-0.428,-0.163
3060,distrust,-0.300,0.426
3060,prisoner,-0.279,0.408
3061,clever,0.293,-0.378
3061,handkerchief,-0.346,-0.231
3062,lie,-0.242,0.413
3062,live,0.399,-0.148
3063,cried,-0.290,0.308
3063,mistress,0.346,0.118
3064,died,-0.292,0.443
3064,lose,-0.408,0.291
3065,crime,0.092,0.621
3065,wrath,0.000,0.617
3066,monstrous,0.117,0.605
3066,calm,-0.162,-0.556
3067,fascination,0.564,-0.076
3067,horrible,-0.117,0.552
3068,life,0.497,-0.209
3068,annihilated,-0.212,0.475
3069,dull,-0.562,-0.054
3069,faint,-0.493,0.253
3070,natural,-0.020,-0.520
3070,difficulty,-0.191,0.464
3071,quiet,-0.093,-0.486
3071,prisoner,-0.279,0.408
3072,terrible,0.023,0.563
3072,evil,-0.040,0.560
3073,bloody,-0.025,0.623
3073,pistol,0.155,0.522
3074,peril,-0.014,0.607
3074,hope,0.298,-0.425
3075,ruffian,-0.056,0.489
3075,false,-0.423,0.198
3076,big,0.418,-0.144
3076,beast,0.159,0.410
3077,ferocious,0.232,0.539
3077,slow,-0.542,-0.207
3078,gain,0.507,-0.191
3078,formidable,0.462,0.009
3079,wonderful,0.605,-0.136
3079,threatening,0.075,0.575
3080,wretch,-0.330,0.437
3080,unhappy,-0.443,0.266
3081,liberty,0.499,-0.248
3081,unfortunate,-0.440,0.287
3082,fear,-0.200,0.534
3082,faint,-0.493,0.253
3083,life,0.497,-0.209
3083,worth,0.471,-0.246
3084,grand,0.594,-0.106
3084,suffering,-0.326,0.487
3085,horrible,-0.117,0.552
3085,glowing,0.448,-0.225
3086,pistol,0.155,0.522
3086,low,-0.526,-0.059
3087,rescue,0.609,0.087
3087,peril,-0.014,0.607
3088,assassin,0.090,0.613
3088,victim,-0.323,0.387
3089,fears,-0.206,0.530
3089,advancing,0.491,-0.223
3090,devil,0.103,0.526
3090,paper,-0.320,-0.283
3091,action,0.538,0.099
3091,prisoner,-0.279,0.408
3092,losing,-0.323,0.423
3092,cried,-0.290,0.308
3093,waste,-0.453,0.325
3093,crazy,-0.137,0.478
3094,greatly,0.497,-0.021
3094,able,0.367,-0.194
3095,abandoned,-0.503,0.300
3095,terrified,-0.094,0.569
3096,rest,-0.101,-0.532
3096,advanced,0.445,-0.151
3097,pistol,0.155,0.522
3097,less,-0.520,-0.026
3098,emperor,0.507,0.051
3098,surrender,-0.469,0.193
3099,armed,0.187,0.411
3099,throng,0.287,0.237
3100,smiled,0.264,-0.303
3100,middle,-0.330,-0.214
3101,empty,-0.610,-0.011
3101,terrible,0.023,0.563
3102,weeping,-0.359,0.418
3102,drunken,-0.186,0.479
3103,good,0.180,-0.406
3103,health,0.219,-0.363
3104,dignity,0.389,-0.308
3104,prisoner,-0.279,0.408
3105,advantage,0.490,-0.253
3105,general,0.414,-0.237
3106,devil,0.103,0.526
3106,valuable,0.437,-0.243
3107,fury,0.088,0.583
3107,nasty,-0.305,0.351
3108,mistaken,-0.330,0.344
3108,lost,-0.327,0.315
3109,heroic,0.621,-0.078
3109,betrayed,-0.199,0.451
3110,wonderful,0.605,-0.136
3110,hatred,-0.120,0.571
3111,mother,0.333,-0.366
3111,force,0.468,0.109
3112,epic,0.518,-0.097
3112,revolution,0.366,0.350
3113,grandeur,0.578,-0.060
3113,storm,0.086,0.531
3114,tranquil,-0.091,-0.588
3114,great,0.531,-0.204
3115,heroism,0.604,-0.024
3115,weary,-0.473,0.058
3116,peace,0.136,-0.550
3116,compel,0.107,0.462
3117,empire,0.525,0.042
3117,truth,0.321,-0.402
3118,divine,0.521,-0.237
3118,fatal,-0.081,0.508
3119,strength,0.496,-0.078
3119,true,0.367,-0.319
3120,family,0.281,-0.413
3120,bleeding,-0.097,0.479
3121,battle,0.412,0.420
3121,blind,-0.467,0.139
3122,victorious,0.698,0.007
3122,strong,0.608,-0.112
3123,famous,0.615,-0.095
3123,great,0.531,-0.204
3124,grandeur,0.578,-0.060
3124,calm,-0.162,-0.556
3125,magnificent,0.614,-0.221
3125,perfect,0.493,-0.351
3126,majesty,0.539,-0.144
3126,misfortune,-0.205,0.479
3127,rage,0.091,0.577
3127,admirable,0.529,-0.226
3128,victory,0.642,-0.136
3128,fortune,0.592,-0.133
3129,joy,0.606,-0.111
3129,enthusiasm,0.585,-0.086
3130,wrath,0.000,0.617
3130,threaten,0.087,0.606
3131,triumphant,0.726,-0.072
3131,triumph,0.684,-0.116
3132,demon,-0.029,0.617
3132,monstrous,0.117,0.605
3133,hideous,-0.209,0.461
3133,penetrate,0.242,0.424
3134,skill,0.510,-0.098
3134,revolution,0.366,0.350
3135,liberty,0.499,-0.248
3135,power,0.518,-0.022
3136,peace,0.136,-0.550
3136,genius,0.518,-0.144
3137,revolutionary,0.487,0.183
3137,family,0.281,-0.413
3138,future,0.469,-0.169
3138,dynasty,0.470,-0.083
3139,success,0.758,-0.050
3139,catastrophe,0.163,0.575
3140,triumph,0.684,-0.116
3140,enthusiasm,0.585,-0.086
3141,progress,0.530,-0.161
3141,wrongly,-0.414,0.344
3142,arrest,0.039,0.567
3142,chair,-0.331,-0.342
3143,shame,-0.388,0.421
3143,laziness,-0.505,-0.029
3144,strengthening,0.588,-0.192
3144,revolution,0.366,0.350
3145,abused,-0.252,0.593
3145,happy,0.558,-0.188
3146,deceived,-0.280,0.430
3146,royalty,0.440,-0.177
3147,fortune,0.592,-0.133
3147,prince,0.444,-0.290
3148,excellent,0.543,-0.264
3148,admirable,0.529,-0.226
3149,strong,0.608,-0.112
3149,fascinating,0.595,-0.116
3150,success,0.758,-0.050
3150,marvellous,0.588,-0.046
3151,wrath,0.000,0.617
3151,brave,0.589,-0.054
3152,wisdom,0.388,-0.432
3152,prodigious,0.560,-0.137
3153,creative,0.425,-0.277
3153,dynasty,0.470,-0.083
3154,glory,0.565,-0.149
3154,great,0.531,-0.204
3155,majesty,0.539,-0.144
3155,pleased,0.455,-0.272
3156,popularity,0.594,-0.075
3156,honor,0.497,-0.211
3157,violently,0.055,0.600
3157,progress,0.530,-0.161
3158,war,0.113,0.626
3158,privileged,0.433,-0.257
3159,afraid,-0.297,0.533
3159,disturbed,-0.151,0.518
3160,admiration,0.437,-0.272
3160,truth,0.321,-0.402
3161,fortune,0.592,-0.133
3161,poor,-0.538,0.133
3162,enthusiastic,0.619,-0.010
3162,king,0.463,0.020
3163,wrath,0.000,0.617
3163,catastrophe,0.163,0.575
3164,prodigious,0.560,-0.137
3164,fear,-0.200,0.534
3165,great,0.531,-0.204
3165,power,0.518,-0.022
3166,court,0.355,0.215
3166,free,0.229,-0.285
3167,superior,0.562,-0.063
3167,view,0.137,-0.427
3168,admirable,0.529,-0.226
3168,goodness,0.303,-0.453
3169,rescue,0.609,0.087
3169,criminal,-0.060,0.575
3170,violence,0.147,0.625
3170,death,-0.149,0.490
3171,generous,0.430,-0.410
3171,pity,-0.497,0.159
3172,dead,-0.467,0.279
3172,sincere,0.259,-0.455
3173,tragic,-0.107,0.601
3173,action,0.538,0.099
3174,wrongly,-0.414,0.344
3174,prince,0.444,-0.290
3175,hurricane,0.266,0.562
3175,perfect,0.493,-0.351
3176,fatality,-0.007,0.526
3176,error,-0.393,0.321
3177,life,0.497,-0.209
3177,revolution,0.366,0.350
3178,divine,0.521,-0.237
3178,hasty,-0.027,0.488
3179,power,0.518,-0.022
3179,legitimacy,0.379,-0.274
3180,excellent,0.543,-0.264
3180,accident,-0.111,0.545
3181,enraged,0.111,0.626
3181,attack,0.230,0.471
3182,war,0.113,0.626
3182,peace,0.136,-0.550
3183,terrible,0.023,0.563
3183,education,0.336,-0.427
3184,happiness,0.593,-0.158
3184,dull,-0.562,-0.054
3185,great,0.531,-0.204
3185,dignity,0.389,-0.308
3186,felicity,0.515,-0.146
3186,revolution,0.366,0.350
3187,produce,0.559,-0.117
3187,prosperity,0.516,-0.217
3188,dangerous,0.086,0.658
3188,monstrous,0.117,0.605
3189,wealth,0.502,-0.149
3189,mistaken,-0.330,0.344
3190,violence,0.147,0.625
3190,bankruptcy,-0.361,0.477
3191,strong,0.608,-0.112
3191,feeble,-0.559,0.080
3192,greatness,0.684,-0.163
3192,powerful,0.695,-0.016
3193,revolutionary,0.487,0.183
3193,admiration,0.437,-0.272
3194,courageous,0.524,-0.226
3194,superior,0.562,-0.063
3195,great,0.531,-0.204
3195,honest,0.276,-0.468
3196,hatred,-0.120,0.571
3196,threatening,0.075,0.575
3197,sinister,0.061,0.548
3197,irritated,-0.152,0.418
3198,war,0.113,0.626
3198,cholera,-0.059,0.600
3199,terrible,0.023,0.563
3199,revolution,0.366,0.350
3200,dull,-0.562,-0.054
3200,stormy,0.045,0.514
3201,subversive,-0.024,0.401
3201,floor,-0.345,-0.146
3202,less,-0.520,-0.026
3202,sleep,-0.203,-0.448
3203,low,-0.526,-0.059
3203,proclamation,0.500,0.049
3204,enthusiasm,0.585,-0.086
3204,passion,0.516,0.005
3205,patriotic,0.504,-0.246
3205,revolutionary,0.487,0.183
3206,strong,0.608,-0.112
3206,force,0.468,0.109
3207,power,0.518,-0.022
3207,future,0.469,-0.169
3208,audacity,0.552,0.005
3208,action,0.538,0.099
3209,beaten,-0.213,0.530
3209,cowardly,-0.523,0.193
3210,honor,0.497,-0.211
3210,alarmed,-0.007,0.447
3211,poor,-0.538,0.133
3211,attack,0.230,0.471
3212,menacing,0.057,0.599
3212,great,0.531,-0.204
3213,idle,-0.600,-0.014
3213,leader,0.513,-0.166
3214,excited,0.560,0.011
3214,significant,0.441,-0.122
3215,learn,0.472,-0.128
3215,persons,0.153,-0.400
3216,brave,0.589,-0.054
3216,pistol,0.155,0.522
3217,honest,0.276,-0.468
3217,fall,-0.288,0.330
3218,gray,-0.473,-0.133
3218,paper,-0.320,-0.283
3219,strong,0.608,-0.112
3219,water,-0.076,-0.488
3220,little,-0.428,-0.163
3220,deserted,-0.388,0.223
3221,beneath,-0.422,-0.131
3221,police,0.347,0.231
3222,repose,-0.330,-0.260
3222,damp,-0.385,-0.063
3223,remarkable,0.383,-0.215
3223,pan,-0.134,-0.394
3224,tranquil,-0.091,-0.588
3224,storm,0.086,0.531
3225,gun,0.179,0.554
3225,pistol,0.155,0.522
3226,action,0.538,0.099
3226,significant,0.441,-0.122
3227,great,0.531,-0.204
3227,liberty,0.499,-0.248
3228,creation,0.515,-0.241
3228,audacity,0.552,0.005
3229,less,-0.520,-0.026
3229,revolutionary,0.487,0.183
3230,leader,0.513,-0.166
3230,boldness,0.467,-0.081
3231,army,0.373,0.256
3231,tree,-0.140,-0.389
3232,dangerous,0.086,0.658
3232,courageous,0.524,-0.226
3233,proud,0.568,-0.140
3233,explode,0.270,0.438
3234,suffering,-0.326,0.487
3234,intoxicated,-0.239,0.517
3235,enthusiasm,0.585,-0.086
3235,evil,-0.040,0.560
3236,chaos,-0.131,0.636
3236,heroic,0.621,-0.078
3237,furiously,0.098,0.616
3237,ferocious,0.232,0.539
3238,war,0.113,0.626
3238,slavery,-0.292,0.507
3239,terrorism,0.131,0.650
3239,catastrophe,0.163,0.575
3240,progress,0.530,-0.161
3240,lose,-0.408,0.291
3241,perfect,0.493,-0.351
3241,excellent,0.543,-0.264
3242,enthusiastic,0.619,-0.010
3242,family,0.281,-0.413
3243,firmness,0.468,-0.229
3243,glow,0.385,-0.292
3244,ill,-0.473,0.234
3244,vague,-0.495,0.034
3245,other,-0.317,-0.176
3245,leaving,-0.241,0.267
3246,superb,0.593,-0.189
3246,terrible,0.023,0.563
3247,wild,0.289,0.438
3247,gone,-0.457,-0.049
3248,energetic,0.639,0.020
3248,easy,-0.056,-0.480
3249,abandoned,-0.503,0.300
3249,luminous,0.361,-0.365
3250,enthusiasm,0.585,-0.086
3250,revolution,0.366,0.350
3251,fall,-0.288,0.330
3251,mist,-0.410,-0.132
3252,dead,-0.467,0.279
3252,mistake,-0.393,0.253
3253,lucky,0.494,-0.244
3253,plague,-0.267,0.362
3254,sleep,-0.203,-0.448
3254,live,0.399,-0.148
3255,books,-0.121,-0.434
3255,purpose,0.370,-0.181
3256,ferocious,0.232,0.539
3256,rich,0.544,-0.171
3257,success,0.758,-0.050
3257,afraid,-0.297,0.533
3258,life,0.497,-0.209
3258,heartbroken,-0.376,0.326
3259,terrible,0.023,0.563
3259,hope,0.298,-0.425
3260,heroic,0.621,-0.078
3260,angelic,0.238,-0.441
3261,distress,-0.126,0.539
3261,passion,0.516,0.005
3262,dangerous,0.086,0.658
3262,poverty,-0.434,0.310
3263,narcotic,-0.063,0.532
3263,sleep,-0.203,-0.448
3264,idle,-0.600,-0.014
3264,intelligence,0.486,-0.164
3265,generous,0.430,-0.410
3265,feeble,-0.559,0.080
3266,crime,0.092,0.621
3266,suicide,-0.107,0.594
3267,die,-0.281,0.512
3267,alone,-0.448,-0.121
3268,joy,0.606,-0.111
3268,sadness,-0.568,0.164
3269,hope,0.298,-0.425
3269,depressing,-0.354,0.285
3270,happy,0.558,-0.188
3270,calm,-0.162,-0.556
3271,unhappiness,-0.347,0.379
3271,love,0.383,-0.341
3272,little,-0.428,-0.163
3272,grace,0.081,-0.430
3273,magnificent,0.614,-0.221
3273,fantastic,0.567,-0.190
3274,savage,0.134,0.516
3274,water,-0.076,-0.488
3275,triumph,0.684,-0.116
3275,irresistible,0.565,0.010
3276,assassin,0.090,0.613
3276,opportunity,0.576,-0.134
3277,force,0.468,0.109
3277,mediocre,-0.419,0.198
3278,crime,0.092,0.621
3278,disorder,-0.245,0.484
3279,excellent,0.543,-0.264
3279,admirable,0.529,-0.226
3280,hope,0.298,-0.425
3280,importance,0.426,-0.110
3281,fortress,0.471,-0.210
3281,hideous,-0.209,0.461
3282,father,0.310,-0.327
3282,prison,-0.115,0.402
3283,idiot,-0.454,0.329
3283,trembling,-0.134,0.449
3284,exorbitant,0.359,0.339
3284,end,-0.369,0.106
3285,incident,-0.143,0.412
3285,police,0.347,0.231
3286,regard,0.296,-0.318
3286,possession,0.424,0.008
3287,solitary,-0.448,-0.016
3287,able,0.367,-0.194
3288,treasure,0.489,-0.232
3288,prisoner,-0.279,0.408
3289,sheep,-0.334,-0.292
3289,paper,-0.320,-0.283
3290,strongly,0.495,0.141
3290,force,0.468,0.109
3291,recognized,0.374,-0.288
3291,precisely,0.259,-0.297
3292,crime,0.092,0.621
3292,miscarriage,-0.230,0.517
3293,successful,0.647,-0.152
3293,happy,0.558,-0.188
3294,discouraged,-0.530,0.050
3294,love,0.383,-0.341
3295,dead,-0.467,0.279
3295,misery,-0.482,0.157
3296,happiness,0.593,-0.158
3296,rich,0.544,-0.171
3297,ill,-0.473,0.234
3297,mother,0.333,-0.366
3298,natural,-0.020,-0.520
3298,acceptance,0.248,-0.377
3299,famous,0.615,-0.095
3299,president,0.489,-0.024
3300,magnificent,0.614,-0.221
3300,water,-0.076,-0.488
3301,joy,0.606,-0.111
3301,troubles,-0.222,0.559
3302,wild,0.289,0.438
3302,pity,-0.497,0.159
3303,terrified,-0.094,0.569
3303,life,0.497,-0.209
3304,happy,0.558,-0.188
3304,angel,0.186,-0.521
3305,poor,-0.538,0.133
3305,devil,0.103,0.526
3306,wait,-0.467,-0.040
3306,decidedly,0.363,-0.180
3307,fabulous,0.530,-0.224
3307,dream,-0.117,-0.493
3308,quarrel,0.009,0.576
3308,hope,0.298,-0.425
3309,succeed,0.642,-0.114
3309,less,-0.520,-0.026
3310,cheerful,0.491,-0.194
3310,luminous,0.361,-0.365
3311,feeble,-0.559,0.080
3311,action,0.538,0.099
3312,happiness,0.593,-0.158
3312,liberty,0.499,-0.248
3313,terrified,-0.094,0.569
3313,progress,0.530,-0.161
3314,joy,0.606,-0.111
3314,madness,-0.095,0.493
3315,disagreeable,-0.393,0.416
3315,father,0.310,-0.327
3316,true,0.367,-0.319
3316,fine,0.143,-0.406
3317,peace,0.136,-0.550
3317,glad,0.516,-0.127
3318,poor,-0.538,0.133
3318,worse,-0.320,0.446
3319,sitting,-0.245,-0.294
3319,heart,0.302,-0.228
3320,intoxicated,-0.239,0.517
3320,ecstatic,0.490,-0.076
3321,nice,0.295,-0.345
3321,laugh,0.368,-0.248
3322,pleased,0.455,-0.272
3322,woman,0.238,-0.261
3323,money,0.459,-0.160
3323,gloomy,-0.393,0.213
3324,grand,0.594,-0.106
3324,combat,0.308,0.396
3325,low,-0.526,-0.059
3325,garden,-0.027,-0.383
3326,wonderful,0.605,-0.136
3326,sky,0.029,-0.519
3327,clever,0.293,-0.378
3327,little,-0.428,-0.163
3328,great,0.531,-0.204
3328,love,0.383,-0.341
3329,life,0.497,-0.209
3329,ruin,-0.368,0.319
3330,short,-0.461,0.055
3330,curtains,-0.237,-0.350
3331,lacking,-0.469,0.094
3331,new,0.262,-0.305
3332,independent,0.432,-0.304
3332,gossip,-0.221,0.408
3333,happy,0.558,-0.188
3333,less,-0.520,-0.026
3334,happiness,0.593,-0.158
3334,die,-0.281,0.512
3335,sorrow,-0.593,0.127
3335,advantage,0.490,-0.253
3336,heroic,0.621,-0.078
3336,danger,0.136,0.577
3337,opportunity,0.576,-0.134
3337,education,0.336,-0.427
3338,little,-0.428,-0.163
3338,adoration,0.437,-0.132
3339,anxiety,-0.116,0.501
3339,jealous,-0.105,0.475
3340,poor,-0.538,0.133
3340,short,-0.461,0.055
3341,virtue,0.406,-0.312
3341,living,0.398,-0.180
3342,mother,0.333,-0.366
3342,big,0.418,-0.144
3343,magnificent,0.614,-0.221
3343,books,-0.121,-0.434
3344,beloved,0.438,-0.253
3344,white,-0.100,-0.394
3345,modest,-0.111,-0.447
3345,father,0.310,-0.327
3346,sick,-0.494,0.223
3346,love,0.383,-0.341
3347,independent,0.432,-0.304
3347,fine,0.143,-0.406
3348,holy,0.107,-0.485
3348,cloud,-0.170,-0.433
3349,angel,0.186,-0.521
3349,alone,-0.448,-0.121
3350,humility,-0.104,-0.439
3350,saint,0.171,-0.397
3351,extraordinary,0.603,-0.167
3351,charming,0.475,-0.180
3352,great,0.531,-0.204
3352,poor,-0.538,0.133
3353,splendid,0.536,-0.108
3353,life,0.497,-0.209
3354,creator,0.483,-0.185
3354,celebrated,0.468,-0.129
3355,wonderful,0.605,-0.136
3355,joy,0.606,-0.111
3356,sadness,-0.568,0.164
3356,calm,-0.162,-0.556
3357,liberty,0.499,-0.248
3357,protect,0.474,-0.074
3358,death,-0.149,0.490
3358,white,-0.100,-0.394
3359,grandeur,0.578,-0.060
3359,savage,0.134,0.516
3360,majesty,0.539,-0.144
3360,rude,-0.136,0.535
3361,great,0.531,-0.204
3361,creation,0.515,-0.241
3362,marvellous,0.588,-0.046
3362,sleeping,-0.230,-0.437
3363,intelligence,0.486,-0.164
3363,clearness,0.235,-0.390
3364,life,0.497,-0.209
3364,losing,-0.323,0.423
3365,magnificent,0.614,-0.221
3365,water,-0.076,-0.488
3366,gallantry,0.548,-0.165
3366,nature,0.130,-0.470
3367,hope,0.298,-0.425
3367,love,0.383,-0.341
3368,peril,-0.014,0.607
3368,education,0.336,-0.427
3369,admirable,0.529,-0.226
3369,fears,-0.206,0.530
3370,worth,0.471,-0.246
3370,combat,0.308,0.396
3371,triumph,0.684,-0.116
3371,fantastic,0.567,-0.190
3372,dangerous,0.086,0.658
3372,rich,0.544,-0.171
3373,passion,0.516,0.005
3373,charming,0.475,-0.180
3374,riches,0.596,-0.181
3374,great,0.531,-0.204
3375,happiness,0.593,-0.158
3375,wild,0.289,0.438
3376,smiling,0.415,-0.219
3376,alone,-0.448,-0.121
3377,horrible,-0.117,0.552
3377,mother,0.333,-0.366
3378,dream,-0.117,-0.493
3378,hideous,-0.209,0.461
3379,ignorance,-0.423,0.181
3379,little,-0.428,-0.163
3380,fear,-0.200,0.534
3380,respect,0.325,-0.405
3381,horror,-0.069,0.517
3381,sacred,0.368,-0.311
3382,violently,0.055,0.600
3382,peace,0.136,-0.550
3383,joy,0.606,-0.111
3383,happy,0.558,-0.188
3384,war,0.113,0.626
3384,wretch,-0.330,0.437
3385,sleep,-0.203,-0.448
3385,easy,-0.056,-0.480
3386,accident,-0.111,0.545
3386,sunken,-0.446,0.257
3387,badly,-0.363,0.306
3387,father,0.310,-0.327
3388,poor,-0.538,0.133
3388,lovely,0.361,-0.322
3389,burst,0.267,0.535
3389,splendor,0.519,-0.217
3390,terror,-0.084,0.585
3390,wild,0.289,0.438
3391,fear,-0.200,0.534
3391,life,0.497,-0.209
3392,love,0.383,-0.341
3392,virtue,0.406,-0.312
3393,terrible,0.023,0.563
3393,lose,-0.408,0.291
3394,triumphant,0.726,-0.072
3394,superb,0.593,-0.189
3395,shame,-0.388,0.421
3395,horror,-0.069,0.517
3396,dangerous,0.086,0.658
3396,great,0.531,-0.204
3397,marvellous,0.588,-0.046
3397,ravishing,0.520,0.066
3398,proud,0.568,-0.140
3398,dazzling,0.551,0.017
3399,horrors,-0.116,0.556
3399,enjoy,0.517,-0.166
3400,shy,-0.542,-0.096
3400,gaining,0.501,-0.146
3401,joy,0.606,-0.111
3401,battle,0.412,0.420
3402,abused,-0.252,0.593
3402,passion,0.516,0.005
3403,evil,-0.040,0.560
3403,rest,-0.101,-0.532
3404,charming,0.475,-0.180
3404,badly,-0.363,0.306
3405,poor,-0.538,0.133
3405,indifferent,-0.397,-0.172
3406,war,0.113,0.626
3406,weapon,0.180,0.571
3407,love,0.383,-0.341
3407,vexed,-0.110,0.483
3408,recognized,0.374,-0.288
3408,trembling,-0.134,0.449
3409,ill,-0.473,0.234
3409,pity,-0.497,0.159
3410,dangerous,0.086,0.658
3410,greatly,0.497,-0.021
3411,lover,0.522,-0.047
3411,power,0.518,-0.022
3412,slow,-0.542,-0.207
3412,fears,-0.206,0.530
3413,happy,0.558,-0.188
3413,luminous,0.361,-0.365
3414,sadness,-0.568,0.164
3414,mother,0.333,-0.366
3415,natural,-0.020,-0.520
3415,nature,0.130,-0.470
3416,short,-0.461,0.055
3416,reading,-0.073,-0.425
3417,menacing,0.057,0.599
3417,accident,-0.111,0.545
3418,supreme,0.594,-0.068
3418,calmness,-0.049,-0.591
3419,war,0.113,0.626
3419,suffering,-0.326,0.487
3420,tremor,-0.071,0.514
3420,love,0.383,-0.341
3421,intoxicated,-0.239,0.517
3421,radiant,0.507,-0.119
3422,wrath,0.000,0.617
3422,ferocious,0.232,0.539
3423,happiness,0.593,-0.158
3423,suffer,-0.187,0.575
3424,evil,-0.040,0.560
3424,honest,0.276,-0.468
3425,extraordinary,0.603,-0.167
3425,joy,0.606,-0.111
3426,thief,-0.061,0.563
3426,rest,-0.101,-0.532
3427,afraid,-0.297,0.533
3427,experience,0.512,-0.138
3428,sadness,-0.568,0.164
3428,sadly,-0.548,0.147
3429,despairing,-0.255,0.462
3429,virtue,0.406,-0.312
3430,hero,0.641,-0.091
3430,poor,-0.538,0.133
3431,absence,-0.469,0.058
3431,father,0.310,-0.327
3432,shining,0.500,-0.146
3432,charming,0.475,-0.180
3433,ill,-0.473,0.234
3433,vague,-0.495,0.034
3434,unhappy,-0.443,0.266
3434,anger,0.122,0.499
3435,brilliant,0.560,-0.248
3435,enthusiasm,0.585,-0.086
3436,happiness,0.593,-0.158
3436,commandant,0.477,0.069
3437,life,0.497,-0.209
3437,cheerfulness,0.504,-0.124
3438,small,-0.395,-0.250
3438,forgotten,-0.466,0.027
3439,liberty,0.499,-0.248
3439,bored,-0.552,0.009
3440,perfection,0.621,-0.088
3440,rosy,0.417,-0.288
3441,prodigious,0.560,-0.137
3441,peace,0.136,-0.550
3442,imprison,-0.004,0.509
3442,sunk,-0.390,0.264
3443,happy,0.558,-0.188
3443,father,0.310,-0.327
3444,orderly,0.163,-0.421
3444,elbow,-0.379,-0.226
3445,second,-0.325,-0.203
3445,third,-0.266,-0.261
3446,terrible,0.023,0.563
3446,advanced,0.445,-0.151
3447,faint,-0.493,0.253
3447,six,-0.331,-0.248
3448,unity,0.181,-0.383
3448,manner,-0.191,-0.265
3449,ill,-0.473,0.234
3449,armed,0.187,0.411
3450,gray,-0.473,-0.133
3450,whip,0.052,0.487
3451,forward,0.325,-0.320
3451,dawn,0.050,-0.418
3452,rest,-0.101,-0.532
3452,battered,-0.211,0.495
3453,love,0.383,-0.341
3453,unhealthy,-0.375,0.300
3454,evil,-0.040,0.560
3454,cursed,-0.150,0.492
3455,water,-0.076,-0.488
3455,nature,0.130,-0.470
3456,blast,0.240,0.548
3456,sick,-0.494,0.223
3457,burst,0.267,0.535
3457,ferocious,0.232,0.539
3458,famous,0.615,-0.095
3458,monstrous,0.117,0.605
3459,chaos,-0.131,0.636
3459,horrible,-0.117,0.552
3460,shame,-0.388,0.421
3460,despair,-0.236,0.470
3461,horrors,-0.116,0.556
3461,disorder,-0.245,0.484
3462,hell,0.008,0.638
3462,apocalypse,0.122,0.589
3463,dull,-0.562,-0.054
3463,whip,0.052,0.487
3464,anguish,-0.203,0.442
3464,persecution,0.155,0.454
3465,terrified,-0.094,0.569
3465,less,-0.520,-0.026
3466,perfect,0.493,-0.351
3466,peace,0.136,-0.550
3467,torture,0.029,0.541
3467,king,0.463,0.020
3468,tragic,-0.107,0.601
3468,champ,0.584,-0.064
3469,violence,0.147,0.625
3469,natural,-0.020,-0.520
3470,leading,0.584,-0.078
3470,shining,0.500,-0.146
3471,rosy,0.417,-0.288
3471,sleep,-0.203,-0.448
3472,sky,0.029,-0.519
3472,love,0.383,-0.341
3473,happiness,0.593,-0.158
3473,liberty,0.499,-0.248
3474,merry,0.540,-0.176
3474,poor,-0.538,0.133
3475,joy,0.606,-0.111
3475,calm,-0.162,-0.556
3476,fears,-0.206,0.530
3476,ill,-0.473,0.234
3477,great,0.531,-0.204
3477,horrible,-0.117,0.552
3478,distress,-0.126,0.539
3478,wounded,-0.226,0.455
3479,afraid,-0.297,0.533
3479,happy,0.558,-0.188
3480,strong,0.608,-0.112
3480,sadness,-0.568,0.164
3481,intoxicated,-0.239,0.517
3481,rosy,0.417,-0.288
3482,adventure,0.530,-0.047
3482,secure,0.413,-0.314
3483,life,0.497,-0.209
3483,ruin,-0.368,0.319
3484,recognized,0.374,-0.288
