label,t,power,danger,structure,coverage
Dracula,0.91410,0.02523,-0.12080,-0.00529,0.31100
Dracula,0.91474,0.02495,-0.12039,-0.00519,0.31100
Dracula,0.91538,0.02491,-0.11982,-0.00562,0.31100
Dracula,0.91603,0.02450,-0.11975,-0.00597,0.31100
Dracula,0.91667,0.02415,-0.11895,-0.00626,0.31100
Dracula,0.91731,0.02392,-0.11934,-0.00626,0.31100
Dracula,0.91795,0.02317,-0.11938,-0.00649,0.31000
Dracula,0.91859,0.02240,-0.11932,-0.00651,0.31100
Dracula,0.91923,0.02341,-0.11927,-0.00666,0.31000
Dracula,0.91987,0.02264,-0.11870,-0.00657,0.31000
Dracula,0.92051,0.02196,-0.11844,-0.00630,0.31100
Dracula,0.92115,0.02147,-0.11867,-0.00621,0.31100
Dracula,0.92179,0.02194,-0.11782,-0.00629,0.31100
Dracula,0.92244,0.02153,-0.11711,-0.00603,0.31200
Dracula,0.92308,0.02112,-0.11677,-0.00589,0.31100
Dracula,0.92372,0.02037,-0.11586,-0.00572,0.31200
Dracula,0.92436,0.02092,-0.11580,-0.00601,0.31100
Dracula,0.92500,0.02172,-0.11487,-0.00600,0.31000
Dracula,0.92564,0.02075,-0.11443,-0.00617,0.30900
Dracula,0.92628,0.02161,-0.11365,-0.00663,0.30900
Dracula,0.92692,0.02125,-0.11379,-0.00653,0.30700
Dracula,0.92756,0.02085,-0.11466,-0.00654,0.30700
Dracula,0.92821,0.02043,-0.11418,-0.00649,0.30600
Dracula,0.92885,0.02012,-0.11368,-0.00659,0.30700
Dracula,0.92949,0.02160,-0.11505,-0.00658,0.30700
Dracula,0.93013,0.02201,-0.11529,-0.00648,0.30800
Dracula,0.93077,0.02158,-0.11436,-0.00617,0.30900
Dracula,0.93141,0.02143,-0.11395,-0.00608,0.30900
Dracula,0.93205,0.02060,-0.11367,-0.00573,0.30900
Dracula,0.93269,0.02051,-0.11326,-0.00624,0.31000
Dracula,0.93333,0.02001,-0.11264,-0.00633,0.31000
Dracula,0.93397,0.01891,-0.11260,-0.00651,0.31000
Dracula,0.93462,0.01935,-0.11308,-0.00625,0.31000
Dracula,0.93526,0.01998,-0.11268,-0.00628,0.30800
Dracula,0.93590,0.02213,-0.11381,-0.00581,0.30800
Dracula,0.93654,0.02296,-0.11459,-0.00598,0.30800
Dracula,0.93718,0.02354,-0.11497,-0.00591,0.30900
Dracula,0.93782,0.02341,-0.11416,-0.00625,0.30900
Dracula,0.93846,0.02342,-0.11445,-0.00608,0.30900
Dracula,0.93910,0.02356,-0.11404,-0.00623,0.31000
Dracula,0.93974,0.02435,-0.11389,-0.00625,0.31000
